,work,composer,date
1314,Erzsebet - Pagliacci,Charles Chaynes et Ruggero Leoncavallo,1983-04-18
1315,Erzsebet - Pagliacci,Charles Chaynes et Ruggero Leoncavallo,1983-04-21
1316,Erzsebet - Pagliacci,Charles Chaynes et Ruggero Leoncavallo,1983-04-23
1317,Or du Rhin (L'),Richard Wagner,1983-05-13
1318,Luisa Miller,Giuseppe Verdi,1983-05-30
1319,Luisa Miller,Giuseppe Verdi,1983-06-01
1320,Luisa Miller,Giuseppe Verdi,1983-06-04
1321,Luisa Miller,Giuseppe Verdi,1983-06-06
1322,Luisa Miller,Giuseppe Verdi,1983-06-09
1323,Luisa Miller,Giuseppe Verdi,1983-06-11
1324,Luisa Miller,Giuseppe Verdi,1983-06-14
1325,Luisa Miller,Giuseppe Verdi,1983-06-16
1326,Otello,Giuseppe Verdi,1983-06-28
1327,Otello,Giuseppe Verdi,1983-07-01
1328,Otello,Giuseppe Verdi,1983-07-04
1329,Otello,Giuseppe Verdi,1983-07-08
1330,Otello,Giuseppe Verdi,1983-07-11
1331,Otello,Giuseppe Verdi,1983-07-14
1332,Otello,Giuseppe Verdi,1983-07-16
1333,Contes d'Hoffmann (Les),Jacques Offenbach,1982-11-15
1334,Contes d'Hoffmann (Les),Jacques Offenbach,1982-11-18
1335,Contes d'Hoffmann (Les),Jacques Offenbach,1982-11-20
1336,Contes d'Hoffmann (Les),Jacques Offenbach,1982-11-24
1337,Contes d'Hoffmann (Les),Jacques Offenbach,1982-11-27
1338,Contes d'Hoffmann (Les),Jacques Offenbach,1982-11-30
1339,Contes d'Hoffmann (Les),Jacques Offenbach,1982-12-03
1340,Contes d'Hoffmann (Les),Jacques Offenbach,1982-12-06
1341,Contes d'Hoffmann (Les),Jacques Offenbach,1982-12-09
1342,Contes d'Hoffmann (Les),Jacques Offenbach,1982-12-11
1343,Carmen,Georges Bizet,1982-12-22
1344,Carmen,Georges Bizet,1982-12-25
1345,Carmen,Georges Bizet,1982-12-28
1346,Carmen,Georges Bizet,1982-12-31
1347,Carmen,Georges Bizet,1983-01-02
1348,Carmen,Georges Bizet,1983-01-10
1349,Carmen,Georges Bizet,1983-01-11
1350,Carmen,Georges Bizet,1983-01-13
1351,Carmen,Georges Bizet,1983-01-15
1352,Amour des trois oranges (L'),Serguei Prokofiev,1983-02-09
1353,Amour des trois oranges (L'),Serguei Prokofiev,1983-02-11
1354,Amour des trois oranges (L'),Serguei Prokofiev,1983-02-14
1355,Amour des trois oranges (L'),Serguei Prokofiev,1983-02-16
1356,Amour des trois oranges (L'),Serguei Prokofiev,1983-02-19
1357,Amour des trois oranges (L'),Serguei Prokofiev,1983-02-21
1358,Amour des trois oranges (L'),Serguei Prokofiev,1983-02-23
1359,Amour des trois oranges (L'),Serguei Prokofiev,1983-02-26
1360,Amour des trois oranges (L'),Serguei Prokofiev,1983-02-28
1361,Amour des trois oranges (L'),Serguei Prokofiev,1983-03-02
1362,Amour des trois oranges (L'),Serguei Prokofiev,1983-03-04
1363,Traviata (La),Giuseppe Verdi,1983-03-14
1364,Traviata (La),Giuseppe Verdi,1983-03-16
1365,Traviata (La),Giuseppe Verdi,1983-03-18
1366,Traviata (La),Giuseppe Verdi,1983-03-22
1367,Traviata (La),Giuseppe Verdi,1983-03-24
1368,Traviata (La),Giuseppe Verdi,1983-03-26
1369,Traviata (La),Giuseppe Verdi,1983-04-11
1370,Traviata (La),Giuseppe Verdi,1983-04-13
1371,Traviata (La),Giuseppe Verdi,1983-04-16
1372,Traviata (La),Giuseppe Verdi,1983-04-19
1373,Belle Hélène (La),Jacques Offenbach,1983-04-25
1374,Belle Hélène (La),Jacques Offenbach,1983-04-27
1375,Belle Hélène (La),Jacques Offenbach,1983-04-28
1376,Belle Hélène (La),Jacques Offenbach,1983-04-29
1377,Belle Hélène (La),Jacques Offenbach,1983-05-10
1378,Belle Hélène (La),Jacques Offenbach,1983-05-12
1379,Belle Hélène (La),Jacques Offenbach,1983-05-14
1380,Belle Hélène (La),Jacques Offenbach,1983-05-17
1381,Belle Hélène (La),Jacques Offenbach,1983-05-19
1382,Belle Hélène (La),Jacques Offenbach,1983-05-23
1383,Belle Hélène (La),Jacques Offenbach,1983-05-24
1384,Belle Hélène (La),Jacques Offenbach,1983-05-26
1385,Belle Hélène (La),Jacques Offenbach,1983-05-28
1386,Belle Hélène (La),Jacques Offenbach,1983-05-30
1387,Belle Hélène (La),Jacques Offenbach,1983-05-31
1388,Dialogues des carmélites,Francis Poulenc,1983-05-09
1389,Dialogues des carmélites,Francis Poulenc,1983-05-11
1390,Dialogues des carmélites,Francis Poulenc,1983-05-13
1391,Dialogues des carmélites,Francis Poulenc,1983-05-16
1392,Dialogues des carmélites,Francis Poulenc,1983-05-18
1393,Dialogues des carmélites,Francis Poulenc,1983-05-20
1394,Dialogues des carmélites,Francis Poulenc,1983-05-21
1395,Ariane à Naxos,Richard Strauss,1983-06-27
1396,Ariane à Naxos,Richard Strauss,1983-06-29
1397,Ariane à Naxos,Richard Strauss,1983-07-01
1398,Ariane à Naxos,Richard Strauss,1983-07-04
1399,Ariane à Naxos,Richard Strauss,1983-07-06
1400,Ariane à Naxos,Richard Strauss,1983-07-08
1401,Ariane à Naxos,Richard Strauss,1983-07-11
1402,Ariane à Naxos,Richard Strauss,1983-07-13
1403,Moïse,Gioacchino Rossini,1983-09-28
1404,Moïse,Gioacchino Rossini,1983-10-01
1405,Moïse,Gioacchino Rossini,1983-10-04
1406,Moïse,Gioacchino Rossini,1983-10-07
1407,Moïse,Gioacchino Rossini,1983-10-13
1408,Moïse,Gioacchino Rossini,1983-10-17
1409,Moïse,Gioacchino Rossini,1983-10-19
1410,Moïse,Gioacchino Rossini,1983-10-22
1411,Moïse,Gioacchino Rossini,1983-10-25
1412,Moïse,Gioacchino Rossini,1983-10-27
1413,Madama Butterfly,Giacomo Puccini,1983-10-12
1414,Madama Butterfly,Giacomo Puccini,1983-10-14
1415,Madama Butterfly,Giacomo Puccini,1983-10-15
1416,Madama Butterfly,Giacomo Puccini,1983-10-18
1417,Madama Butterfly,Giacomo Puccini,1983-10-20
1418,Madama Butterfly,Giacomo Puccini,1983-10-21
1419,Madama Butterfly,Giacomo Puccini,1983-10-26
1420,Madama Butterfly,Giacomo Puccini,1983-10-28
1421,Madama Butterfly,Giacomo Puccini,1983-10-29
1422,Madama Butterfly,Giacomo Puccini,1983-10-30
1423,Madama Butterfly,Giacomo Puccini,1983-11-07
1424,Madama Butterfly,Giacomo Puccini,1983-11-10
1425,Madama Butterfly,Giacomo Puccini,1983-11-16
1426,Madama Butterfly,Giacomo Puccini,1983-11-18
1427,Madama Butterfly,Giacomo Puccini,1983-11-19
1428,Saint-Francois d'Assise,Olivier Messiaen,1983-11-28
1429,Saint-Francois d'Assise,Olivier Messiaen,1983-12-01
1430,Saint-Francois d'Assise,Olivier Messiaen,1983-12-03
1431,Saint-Francois d'Assise,Olivier Messiaen,1983-12-06
1432,Saint-Francois d'Assise,Olivier Messiaen,1983-12-09
1433,Saint-Francois d'Assise,Olivier Messiaen,1983-12-12
1434,Saint-Francois d'Assise,Olivier Messiaen,1983-12-14
1435,Saint-Francois d'Assise,Olivier Messiaen,1983-12-18
1436,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-01-21
1437,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-01-24
1438,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-01-28
1439,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-01-31
1440,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-02-02
1441,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-02-04
1442,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-02-08
1443,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-02-10
1444,Jérusalem,Giuseppe Verdi,1984-02-18
1445,Jérusalem,Giuseppe Verdi,1984-02-21
1446,Jérusalem,Giuseppe Verdi,1984-02-23
1447,Jérusalem,Giuseppe Verdi,1984-02-27
1448,Jérusalem,Giuseppe Verdi,1984-03-01
1449,Jérusalem,Giuseppe Verdi,1984-03-03
1450,Jérusalem,Giuseppe Verdi,1984-03-06
1451,Jérusalem,Giuseppe Verdi,1984-03-10
1452,Jérusalem,Giuseppe Verdi,1984-03-14
1453,Werther,Jules Massenet,1984-04-06
1454,Werther,Jules Massenet,1984-04-10
1455,Werther,Jules Massenet,1984-04-13
1456,Werther,Jules Massenet,1984-04-16
1457,Werther,Jules Massenet,1984-04-19
1458,Werther,Jules Massenet,1984-04-23
1459,Werther,Jules Massenet,1984-04-27
1460,Werther,Jules Massenet,1984-04-30
1461,Werther,Jules Massenet,1984-07-03
1462,Werther,Jules Massenet,1984-07-06
1463,Werther,Jules Massenet,1984-07-11
1464,Werther,Jules Massenet,1984-07-14
1465,Werther,Jules Massenet,1984-07-17
1466,Werther,Jules Massenet,1984-07-20
1467,Boris Godounov,Modeste Petrovitch Moussorgski,1984-04-28
1468,Boris Godounov,Modeste Petrovitch Moussorgski,1984-05-02
1469,Boris Godounov,Modeste Petrovitch Moussorgski,1984-05-05
1470,Boris Godounov,Modeste Petrovitch Moussorgski,1984-05-11
1471,Boris Godounov,Modeste Petrovitch Moussorgski,1984-05-15
1472,Boris Godounov,Modeste Petrovitch Moussorgski,1984-05-18
1473,Boris Godounov,Modeste Petrovitch Moussorgski,1984-05-21
1474,Boris Godounov,Modeste Petrovitch Moussorgski,1984-05-24
1475,Boris Godounov,Modeste Petrovitch Moussorgski,1984-05-29
1476,Boris Godounov,Modeste Petrovitch Moussorgski,1984-05-31
1477,Iphigénie en Tauride,Christoph Willibald Gluck,1984-05-23
1478,Iphigénie en Tauride,Christoph Willibald Gluck,1984-05-26
1479,Iphigénie en Tauride,Christoph Willibald Gluck,1984-05-28
1480,Iphigénie en Tauride,Christoph Willibald Gluck,1984-05-30
1481,Iphigénie en Tauride,Christoph Willibald Gluck,1984-06-04
1482,Iphigénie en Tauride,Christoph Willibald Gluck,1984-06-07
1483,Iphigénie en Tauride,Christoph Willibald Gluck,1984-06-11
1484,Tannhäuser,Richard Wagner,1984-07-07
1485,Tannhäuser,Richard Wagner,1984-07-10
1486,Tannhäuser,Richard Wagner,1984-07-13
1487,Tannhäuser,Richard Wagner,1984-07-16
1488,Tannhäuser,Richard Wagner,1984-07-18
1489,Vive Offenbach !,Jacques Offenbach,1983-10-18
1490,Vive Offenbach !,Jacques Offenbach,1983-10-21
1491,Vive Offenbach !,Jacques Offenbach,1983-10-24
1492,Vive Offenbach !,Jacques Offenbach,1983-10-26
1493,Vive Offenbach !,Jacques Offenbach,1983-10-29
1494,Vive Offenbach !,Jacques Offenbach,1983-11-07
1495,Vive Offenbach !,Jacques Offenbach,1983-11-10
1496,Vive Offenbach !,Jacques Offenbach,1983-11-12
1497,Vive Offenbach !,Jacques Offenbach,1983-11-14
1498,Vive Offenbach !,Jacques Offenbach,1983-11-16
1499,Vive Offenbach !,Jacques Offenbach,1983-11-18
1500,Vive Offenbach !,Jacques Offenbach,1983-12-24
1501,Vive Offenbach !,Jacques Offenbach,1983-12-26
1502,Vive Offenbach !,Jacques Offenbach,1983-12-28
1503,Vive Offenbach !,Jacques Offenbach,1983-12-30
1504,Vive Offenbach !,Jacques Offenbach,1983-12-31
1505,Chatte anglaise (La),Hans Werner Henze,1984-02-08
1506,Chatte anglaise (La),Hans Werner Henze,1984-02-11
1507,Chatte anglaise (La),Hans Werner Henze,1984-02-13
1508,Chatte anglaise (La),Hans Werner Henze,1984-02-15
1509,Chatte anglaise (La),Hans Werner Henze,1984-02-16
1510,Chatte anglaise (La),Hans Werner Henze,1984-02-18
1511,Chatte anglaise (La),Hans Werner Henze,1984-02-23
1512,Damoiselle élue (La) - Didon et Enée,Claude Debussy et Henry Purcell,1984-03-26
1513,Damoiselle élue (La) - Didon et Enée,Claude Debussy et Henry Purcell,1984-03-29
1514,Damoiselle élue (La) - Didon et Enée,Claude Debussy et Henry Purcell,1984-04-02
1515,Damoiselle élue (La) - Didon et Enée,Claude Debussy et Henry Purcell,1984-04-05
1516,Damoiselle élue (La) - Didon et Enée,Claude Debussy et Henry Purcell,1984-04-09
1517,Damoiselle élue (La) - Didon et Enée,Claude Debussy et Henry Purcell,1984-04-12
1518,Damoiselle élue (La) - Didon et Enée,Claude Debussy et Henry Purcell,1984-04-14
1519,Damoiselle élue (La) - Didon et Enée,Claude Debussy et Henry Purcell,1984-04-18
1520,Le Mariage secret,Domenico Cimarosa,1984-04-28
1521,Le Mariage secret,Domenico Cimarosa,1984-05-02
1522,Le Mariage secret,Domenico Cimarosa,1984-05-05
1523,Le Mariage secret,Domenico Cimarosa,1984-05-08
1524,Le Mariage secret,Domenico Cimarosa,1984-05-11
1525,Le Mariage secret,Domenico Cimarosa,1984-05-14
1526,Le Mariage secret,Domenico Cimarosa,1984-05-18
1527,Le Mariage secret,Domenico Cimarosa,1984-05-21
1528,Manon,Jules Massenet,1984-06-04
1529,Manon,Jules Massenet,1984-06-07
1530,Manon,Jules Massenet,1984-06-11
1531,Manon,Jules Massenet,1984-06-14
1532,Manon,Jules Massenet,1984-06-18
1533,Manon,Jules Massenet,1984-06-22
1534,Manon,Jules Massenet,1984-06-26
1535,Manon,Jules Massenet,1984-06-29
1536,Manon,Jules Massenet,1984-07-05
1537,Manon,Jules Massenet,1984-07-07
1538,Manon,Jules Massenet,1984-07-10
1539,Manon,Jules Massenet,1984-07-13
1540,Manon,Jules Massenet,1984-07-16
1541,Manon,Jules Massenet,1984-07-18
1542,Macbeth,Giuseppe Verdi,1984-09-28
1543,Macbeth,Giuseppe Verdi,1984-10-01
1544,Macbeth,Giuseppe Verdi,1984-10-04
1545,Macbeth,Giuseppe Verdi,1984-10-05
1546,Macbeth,Giuseppe Verdi,1984-10-08
1547,Macbeth,Giuseppe Verdi,1984-10-09
1548,Macbeth,Giuseppe Verdi,1984-10-11
1549,Macbeth,Giuseppe Verdi,1984-10-13
1550,Macbeth,Giuseppe Verdi,1984-10-14
1551,Macbeth,Giuseppe Verdi,1984-10-18
1552,Macbeth,Giuseppe Verdi,1984-10-21
1553,Macbeth,Giuseppe Verdi,1984-10-24
1554,Macbeth,Giuseppe Verdi,1984-10-26
1555,Macbeth,Giuseppe Verdi,1984-10-29
1556,Chevalier à la rose (Le),Richard Strauss,1984-11-12
1557,Chevalier à la rose (Le),Richard Strauss,1984-11-16
1558,Chevalier à la rose (Le),Richard Strauss,1984-11-20
1559,Chevalier à la rose (Le),Richard Strauss,1984-11-23
1560,Chevalier à la rose (Le),Richard Strauss,1984-11-25
1561,Chevalier à la rose (Le),Richard Strauss,1984-12-02
1562,Chevalier à la rose (Le),Richard Strauss,1984-12-05
1563,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-11-21
1564,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-11-24
1565,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-11-27
1566,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-12-04
1567,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-12-07
1568,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1984-12-10
1569,Tosca,Giacomo Puccini,1984-12-06
1570,Tosca,Giacomo Puccini,1984-12-08
1571,Tosca,Giacomo Puccini,1984-12-11
1572,Tosca,Giacomo Puccini,1984-12-14
1573,Tosca,Giacomo Puccini,1984-12-18
1574,Tosca,Giacomo Puccini,1984-12-21
1575,Tosca,Giacomo Puccini,1985-07-03
1576,Tosca,Giacomo Puccini,1985-07-06
1577,Tosca,Giacomo Puccini,1985-07-09
1578,Tosca,Giacomo Puccini,1985-07-12
1579,Tosca,Giacomo Puccini,1985-07-15
1580,Tosca,Giacomo Puccini,1985-07-17
1581,Tosca,Giacomo Puccini,1985-07-19
1582,Tristan et Isolde,Richard Wagner,1985-01-28
1583,Tristan et Isolde,Richard Wagner,1985-02-01
1584,Tristan et Isolde,Richard Wagner,1985-02-05
1585,Tristan et Isolde,Richard Wagner,1985-02-09
1586,Tristan et Isolde,Richard Wagner,1985-02-13
1587,Tristan et Isolde,Richard Wagner,1985-02-16
1588,Tristan et Isolde,Richard Wagner,1985-02-19
1589,Tristan et Isolde,Richard Wagner,1985-02-23
1590,Tristan et Isolde,Richard Wagner,1985-02-26
1591,Docteur Faustus,Konrad Boehmer,1985-02-20
1592,Docteur Faustus,Konrad Boehmer,1985-02-22
1593,Docteur Faustus,Konrad Boehmer,1985-02-25
1594,Docteur Faustus,Konrad Boehmer,1985-02-27
1595,Docteur Faustus,Konrad Boehmer,1985-03-01
1596,Docteur Faustus,Konrad Boehmer,1985-03-07
1597,Docteur Faustus,Konrad Boehmer,1985-03-09
1598,Wozzeck,Alban Berg,1985-03-27
1599,Wozzeck,Alban Berg,1985-03-29
1600,Wozzeck,Alban Berg,1985-04-02
1601,Wozzeck,Alban Berg,1985-04-04
1602,Wozzeck,Alban Berg,1985-04-05
1603,Wozzeck,Alban Berg,1985-04-08
1604,Wozzeck,Alban Berg,1985-04-11
1605,Wozzeck,Alban Berg,1985-04-18
1606,Wozzeck,Alban Berg,1985-04-22
1607,Alceste,Christoph Willibald Gluck,1985-04-17
1608,Alceste,Christoph Willibald Gluck,1985-04-20
1609,Alceste,Christoph Willibald Gluck,1985-04-23
1610,Alceste,Christoph Willibald Gluck,1985-04-30
1611,Alceste,Christoph Willibald Gluck,1985-05-03
1612,Alceste,Christoph Willibald Gluck,1985-05-06
1613,Alceste,Christoph Willibald Gluck,1985-05-08
1614,Alceste,Christoph Willibald Gluck,1985-05-11
1615,Un bal masqué,Giuseppe Verdi,1985-05-18
1616,Un bal masqué,Giuseppe Verdi,1985-05-21
1617,Un bal masqué,Giuseppe Verdi,1985-05-24
1618,Un bal masqué,Giuseppe Verdi,1985-05-27
1619,Un bal masqué,Giuseppe Verdi,1985-05-30
1620,Un bal masqué,Giuseppe Verdi,1985-06-01
1621,Un bal masqué,Giuseppe Verdi,1985-06-04
1622,Un bal masqué,Giuseppe Verdi,1985-06-08
1623,Robert le Diable,Giacomo Meyerbeer,1985-06-24
1624,Robert le Diable,Giacomo Meyerbeer,1985-06-27
1625,Robert le Diable,Giacomo Meyerbeer,1985-06-29
1626,Robert le Diable,Giacomo Meyerbeer,1985-07-02
1627,Robert le Diable,Giacomo Meyerbeer,1985-07-05
1628,Robert le Diable,Giacomo Meyerbeer,1985-07-08
1629,Robert le Diable,Giacomo Meyerbeer,1985-07-11
1630,Robert le Diable,Giacomo Meyerbeer,1985-07-13
1631,Robert le Diable,Giacomo Meyerbeer,1985-07-16
1632,Robert le Diable,Giacomo Meyerbeer,1985-07-20
1633,Etoile (L'),Emmanuel Chabrier,1984-10-01
1634,Etoile (L'),Emmanuel Chabrier,1984-10-03
1635,Etoile (L'),Emmanuel Chabrier,1984-10-06
1636,Etoile (L'),Emmanuel Chabrier,1984-10-08
1637,Etoile (L'),Emmanuel Chabrier,1984-10-09
1638,Etoile (L'),Emmanuel Chabrier,1984-10-11
1639,Etoile (L'),Emmanuel Chabrier,1984-10-13
1640,Etoile (L'),Emmanuel Chabrier,1984-11-02
1641,Etoile (L'),Emmanuel Chabrier,1984-11-07
1642,Etoile (L'),Emmanuel Chabrier,1984-12-20
1643,Etoile (L'),Emmanuel Chabrier,1984-12-22
1644,Etoile (L'),Emmanuel Chabrier,1984-12-24
1645,Etoile (L'),Emmanuel Chabrier,1984-12-27
1646,Etoile (L'),Emmanuel Chabrier,1984-12-29
1647,Etoile (L'),Emmanuel Chabrier,1984-12-31
1648,Le Mariage secret,Domenico Cimarosa,1984-10-20
1649,Le Mariage secret,Domenico Cimarosa,1984-10-23
1650,Le Mariage secret,Domenico Cimarosa,1984-10-27
1651,Le Mariage secret,Domenico Cimarosa,1984-10-30
1652,Le Mariage secret,Domenico Cimarosa,1984-11-05
1653,Le Mariage secret,Domenico Cimarosa,1984-11-10
1654,Le Mariage secret,Domenico Cimarosa,1984-11-12
1655,Convive de pierre (Le),Alexandre Dargomyjski,1985-01-24
1656,Convive de pierre (Le),Alexandre Dargomyjski,1985-01-26
1657,Convive de pierre (Le),Alexandre Dargomyjski,1985-01-28
1658,Convive de pierre (Le),Alexandre Dargomyjski,1985-01-30
1659,Convive de pierre (Le),Alexandre Dargomyjski,1985-02-01
1660,Convive de pierre (Le),Alexandre Dargomyjski,1985-02-04
1661,Convive de pierre (Le),Alexandre Dargomyjski,1985-02-06
1662,Convive de pierre (Le),Alexandre Dargomyjski,1985-02-08
1663,Hippolyte et Aricie,Jean-Philippe Rameau,1985-03-16
1664,Hippolyte et Aricie,Jean-Philippe Rameau,1985-03-18
1665,Hippolyte et Aricie,Jean-Philippe Rameau,1985-03-20
1666,Hippolyte et Aricie,Jean-Philippe Rameau,1985-03-22
1667,Hippolyte et Aricie,Jean-Philippe Rameau,1985-03-23
1668,Hippolyte et Aricie,Jean-Philippe Rameau,1985-03-25
1669,Hippolyte et Aricie,Jean-Philippe Rameau,1985-03-26
1670,Hippolyte et Aricie,Jean-Philippe Rameau,1985-03-28
1671,Hippolyte et Aricie,Jean-Philippe Rameau,1985-03-30
1672,Hippolyte et Aricie,Jean-Philippe Rameau,1985-04-01
1673,Hippolyte et Aricie,Jean-Philippe Rameau,1985-04-06
1674,Hippolyte et Aricie,Jean-Philippe Rameau,1985-04-08
1675,Stradella,César Franck,1985-05-22
1676,Stradella,César Franck,1985-05-24
1677,Stradella,César Franck,1985-05-25
1678,Stradella,César Franck,1985-05-27
1679,Stradella,César Franck,1985-05-29
1680,Stradella,César Franck,1985-05-31
1681,Barbier de Séville (Le),Gioacchino Rossini,1985-06-22
1682,Barbier de Séville (Le),Gioacchino Rossini,1985-06-24
1683,Barbier de Séville (Le),Gioacchino Rossini,1985-06-27
1684,Barbier de Séville (Le),Gioacchino Rossini,1985-06-29
1685,Barbier de Séville (Le),Gioacchino Rossini,1985-07-01
1686,Barbier de Séville (Le),Gioacchino Rossini,1985-07-03
1687,Barbier de Séville (Le),Gioacchino Rossini,1985-07-06
1688,Barbier de Séville (Le),Gioacchino Rossini,1985-07-08
1689,Barbier de Séville (Le),Gioacchino Rossini,1985-07-11
1690,Barbier de Séville (Le),Gioacchino Rossini,1985-07-13
1691,Medea,Gavin Bryars,1984-11-21
1692,Medea,Gavin Bryars,1984-11-24
1693,Medea,Gavin Bryars,1984-11-27
1694,Medea,Gavin Bryars,1984-11-30
1695,Medea,Gavin Bryars,1984-12-02
1696,Ariodante,Georg Friedrich Haendel,1985-03-25
1697,Ariodante,Georg Friedrich Haendel,1985-03-28
1698,Ariodante,Georg Friedrich Haendel,1985-03-30
1699,Ariodante,Georg Friedrich Haendel,1985-04-01
1700,Ariodante,Georg Friedrich Haendel,1985-04-09
1701,Pelléas et Mélisande,Claude Debussy,1985-05-23
1702,Pelléas et Mélisande,Claude Debussy,1985-05-25
1703,Pelléas et Mélisande,Claude Debussy,1985-05-27
1704,Pelléas et Mélisande,Claude Debussy,1985-05-29
1705,Pelléas et Mélisande,Claude Debussy,1985-06-01
1706,Pelléas et Mélisande,Claude Debussy,1985-06-03
1707,Pelléas et Mélisande,Claude Debussy,1985-06-05
1708,Pelléas et Mélisande,Claude Debussy,1985-06-08
1709,Pelléas et Mélisande,Claude Debussy,1985-06-15
1710,Pelléas et Mélisande,Claude Debussy,1985-06-17
1711,Vera Storia (La),Luciano Berio,1985-09-30
1712,Vera Storia (La),Luciano Berio,1985-10-02
1713,Vera Storia (La),Luciano Berio,1985-10-04
1714,Vera Storia (La),Luciano Berio,1985-10-07
1715,Vera Storia (La),Luciano Berio,1985-10-09
1716,Vera Storia (La),Luciano Berio,1985-10-11
1717,Vera Storia (La),Luciano Berio,1985-10-13
1718,Vera Storia (La),Luciano Berio,1985-10-15
1719,Iphigénie en Tauride,Christoph Willibald Gluck,1985-10-12
1720,Iphigénie en Tauride,Christoph Willibald Gluck,1985-10-16
1721,Iphigénie en Tauride,Christoph Willibald Gluck,1985-10-18
1722,Iphigénie en Tauride,Christoph Willibald Gluck,1985-10-20
1723,Iphigénie en Tauride,Christoph Willibald Gluck,1985-10-22
1724,Iphigénie en Tauride,Christoph Willibald Gluck,1985-10-26
1725,Iphigénie en Tauride,Christoph Willibald Gluck,1985-10-29
1726,Iphigénie en Tauride,Christoph Willibald Gluck,1985-10-31
1727,Siège de Corinthe (Le),Gioacchino Rossini,1985-11-15
1728,Siège de Corinthe (Le),Gioacchino Rossini,1985-11-18
1729,Siège de Corinthe (Le),Gioacchino Rossini,1985-11-20
1730,Siège de Corinthe (Le),Gioacchino Rossini,1985-11-22
1731,Siège de Corinthe (Le),Gioacchino Rossini,1985-11-24
1732,Siège de Corinthe (Le),Gioacchino Rossini,1985-11-26
1733,Siège de Corinthe (Le),Gioacchino Rossini,1985-12-02
1734,Siège de Corinthe (Le),Gioacchino Rossini,1985-12-04
1735,Siège de Corinthe (Le),Gioacchino Rossini,1985-12-07
1736,Siège de Corinthe (Le),Gioacchino Rossini,1985-12-10
1737,Roméo et Juliette,Charles François Gounod,1985-12-03
1738,Roméo et Juliette,Charles François Gounod,1985-12-06
1739,Roméo et Juliette,Charles François Gounod,1985-12-09
1740,Roméo et Juliette,Charles François Gounod,1985-12-12
1741,Roméo et Juliette,Charles François Gounod,1985-12-15
1742,Roméo et Juliette,Charles François Gounod,1985-12-18
1743,Roméo et Juliette,Charles François Gounod,1985-12-22
1744,Traviata (La),Giuseppe Verdi,1986-01-20
1745,Traviata (La),Giuseppe Verdi,1986-01-25
1746,Traviata (La),Giuseppe Verdi,1986-01-28
1747,Traviata (La),Giuseppe Verdi,1986-01-30
1748,Traviata (La),Giuseppe Verdi,1986-02-02
1749,Traviata (La),Giuseppe Verdi,1986-02-05
1750,Traviata (La),Giuseppe Verdi,1986-02-07
1751,Traviata (La),Giuseppe Verdi,1986-02-11
1752,Traviata (La),Giuseppe Verdi,1986-02-14
1753,Traviata (La),Giuseppe Verdi,1986-03-04
1754,Traviata (La),Giuseppe Verdi,1986-03-05
1755,Traviata (La),Giuseppe Verdi,1986-03-07
1756,Traviata (La),Giuseppe Verdi,1986-03-11
1757,Traviata (La),Giuseppe Verdi,1986-03-14
1758,Traviata (La),Giuseppe Verdi,1986-03-26
1759,Traviata (La),Giuseppe Verdi,1986-03-28
1760,Traviata (La),Giuseppe Verdi,1986-03-31
1761,Médée,Luigi Cherubini,1986-02-28
1762,Médée,Luigi Cherubini,1986-03-06
1763,Médée,Luigi Cherubini,1986-03-10
1764,Médée,Luigi Cherubini,1986-03-13
1765,Médée,Luigi Cherubini,1986-03-18
1766,Médée,Luigi Cherubini,1986-03-21
1767,Médée,Luigi Cherubini,1986-03-25
1768,Médée,Luigi Cherubini,1986-03-27
1769,Bohème (La),Giacomo Puccini,1986-05-16
1770,Bohème (La),Giacomo Puccini,1986-05-19
1771,Bohème (La),Giacomo Puccini,1986-05-22
1772,Bohème (La),Giacomo Puccini,1986-05-25
1773,Bohème (La),Giacomo Puccini,1986-05-28
1774,Bohème (La),Giacomo Puccini,1986-05-31
1775,Bohème (La),Giacomo Puccini,1986-06-03
1776,Bohème (La),Giacomo Puccini,1986-06-04
1777,Bohème (La),Giacomo Puccini,1986-06-28
1778,Bohème (La),Giacomo Puccini,1986-07-02
1779,Bohème (La),Giacomo Puccini,1986-07-05
1780,Bohème (La),Giacomo Puccini,1986-07-08
1781,Bohème (La),Giacomo Puccini,1986-07-11
1782,Bohème (La),Giacomo Puccini,1986-07-15
1783,Salammbô,Modeste Petrovitch Moussorgski,1986-06-16
1784,Salammbô,Modeste Petrovitch Moussorgski,1986-06-19
1785,Salammbô,Modeste Petrovitch Moussorgski,1986-06-21
